"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"US EPA ORD/RESEARCH TRIANGLE PARK","86 TW ALEXANDER DR CARA LUCAS MD-D343-02","DURHAM","DURHAM","NC","27711","35.9014","-78.87979","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27711SPRDR109TW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27711SPRDR109TW","https://enviro.epa.gov/enviro/rsei.html?facid=27711SPRDR109TW"
"US EPA ORD/RTP MAIN FACILITY","109 TW ALEXANDER DR CARA LUCAS  MD-D343-02","DURHAM","DURHAM","NC","27711","35.9014","-78.87979","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27711SPRDR109TW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27711SPRDR109TW","https://enviro.epa.gov/enviro/rsei.html?facid=27711SPRDR109TW"
"V & E COMPONENTS","2130 BREVARD RD","HIGH POINT","GUILFORD","NC","27263","35.92655","-79.99816","24","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263VCMPN2130B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263VCMPN2130B","https://enviro.epa.gov/enviro/rsei.html?facid=27263VCMPN2130B"
"V & E COMPONENTS","4207 CHEYENNE DR","ARCHDALE","RANDOLPH","NC","27263","35.89378","-79.9586","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263VCMPN4207C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263VCMPN4207C","https://enviro.epa.gov/enviro/rsei.html?facid=27263VCMPN4207C"
"V & E COMPONENTS INC","720 FAIRFIELD RD","HIGH POINT","GUILFORD","NC","27263","35.924137","-79.970763","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263VCMPN720FA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263VCMPN720FA","https://enviro.epa.gov/enviro/rsei.html?facid=27263VCMPN720FA"
"VALASSIS INSERTS DURHAM PRINTING DIV","4918 PROSPECTUS DR","DURHAM","DURHAM","NC","27713","35.89319","-78.89232","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713VLSSS4918P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713VLSSS4918P","https://enviro.epa.gov/enviro/rsei.html?facid=27713VLSSS4918P"
"VALCOR INC","5829 TRIANGLE DR BLDG 6","RALEIGH","WAKE","NC","27617","35.89663","-78.74513","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27617VLCRN5829T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27617VLCRN5829T","https://enviro.epa.gov/enviro/rsei.html?facid=27617VLCRN5829T"
"VALLEY PROTEINS INC - FAYETTEVILLE FACILITY","1309 INDUSTRIAL DR","FAYETTEVILLE","CUMBERLAND","NC","28301","35.03104","-78.86301","94","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28302CPFRF1309I","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28302CPFRF1309I","https://enviro.epa.gov/enviro/rsei.html?facid=28302CPFRF1309I"
"VALLEY PROTEINS INC - WADESBORO FACILITY","656 LITTLE DUNCAN RD","WADESBORO","ANSON","NC","28170","35.038241","-80.082839","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28170CRLNBLITTL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28170CRLNBLITTL","https://enviro.epa.gov/enviro/rsei.html?facid=28170CRLNBLITTL"
"VITAFOAM INC","1205 TRINITY STREET","THOMASVILLE","DAVIDSON","NC","27360","35.88497","-80.05779","57","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360PRLDC1205T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360PRLDC1205T","https://enviro.epa.gov/enviro/rsei.html?facid=27360PRLDC1205T"
"VON JOHAN FURNITURE CO","600 MAY RD","THOMASVILLE","DAVIDSON","NC","27360","35.843138","-80.083149","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360VNJHNMAYRD","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360VNJHNMAYRD","https://enviro.epa.gov/enviro/rsei.html?facid=27360VNJHNMAYRD"
"VPG","951 WENDELL BLVD","WENDELL","WAKE","NC","27591","35.8031","-78.41304","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27591MSRMNHIGHW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27591MSRMNHIGHW","https://enviro.epa.gov/enviro/rsei.html?facid=27591MSRMNHIGHW"
"W A DAVIS MILLING CO INC","126 S CENTENNIAL ST","HIGH POINT","GUILFORD","NC","272612204","35.95874","-80.0013","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WDVSM126SC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WDVSM126SC","https://enviro.epa.gov/enviro/rsei.html?facid=27261WDVSM126SC"
"W.R. GRACE & CO. - CONN. GRACE CONSTRUCTION PRODUCTS","1541 WILMINGTON RD","FAYETTEVILLE","CUMBERLAND","NC","28306","35.01881","-78.86527","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28306WRGRC1541W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28306WRGRC1541W","https://enviro.epa.gov/enviro/rsei.html?facid=28306WRGRC1541W"
"WAKEFIELD-VETTE DBA SIMON INDUSTRIES","2910 INDUSTRIAL DR","RALEIGH","WAKE","NC","27609","35.819967","-78.618257","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2760WWKFLD291IN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2760WWKFLD291IN","https://enviro.epa.gov/enviro/rsei.html?facid=2760WWKFLD291IN"
"WARREN OIL CO LLC - DUNN NC","2340 US-301 N","DUNN","HARNETT","NC","28334","35.33032","-78.59476","50","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28335WRRNL234US","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28335WRRNL234US","https://enviro.epa.gov/enviro/rsei.html?facid=28335WRRNL234US"
"WATKINS-JOHNSON CO","1000 W POWELL RD","FUQUAY-VARINA","WAKE","NC","275269399","35.610906","-78.801261","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526WTKNS1000O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526WTKNS1000O","https://enviro.epa.gov/enviro/rsei.html?facid=27526WTKNS1000O"
"WAYNE TRADEMARK PRINTING & PACKAGING","607 W GRIMES AVE","HIGH POINT","GUILFORD","NC","27261","35.95","-80.01126","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WYNTR607WG","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WYNTR607WG","https://enviro.epa.gov/enviro/rsei.html?facid=27261WYNTR607WG"
"WCRICHARDS CO","101 E MAPLE ST","ABERDEEN","MOORE","NC","28315","35.13386","-79.42488","70","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28315WCRCH101EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28315WCRCH101EA","https://enviro.epa.gov/enviro/rsei.html?facid=28315WCRCH101EA"
"WECK","100 WECK DR","DURHAM","DURHAM","NC","27709","35.926546","-78.850526","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709DWRDW100WE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709DWRDW100WE","https://enviro.epa.gov/enviro/rsei.html?facid=27709DWRDW100WE"
"WEIMAN CO","1603 LEONARD ST","RAMSEUR","RANDOLPH","NC","27316","35.73682","-79.65737","51","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27316WMNCXPOBOX","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27316WMNCXPOBOX","https://enviro.epa.gov/enviro/rsei.html?facid=27316WMNCXPOBOX"
"WHITIN ROBERTS CO","109 MCNEIL RD","SANFORD","LEE","NC","273300250","35.5129","-79.21217","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330WHTNR109MC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330WHTNR109MC","https://enviro.epa.gov/enviro/rsei.html?facid=27330WHTNR109MC"
"WILDERNESS NC INC","313 NEW CUT RD","LEXINGTON","DAVIDSON","NC","27292","35.77853","-80.124053","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27292WLDRN313NE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27292WLDRN313NE","https://enviro.epa.gov/enviro/rsei.html?facid=27292WLDRN313NE"
"WILDERNESS NORTH CAROLINA INC","7578 US HWY 64 E","LEXINGTON","DAVIDSON","NC","27292","35.7781","-80.1217","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27292THMSV7578U","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27292THMSV7578U","https://enviro.epa.gov/enviro/rsei.html?facid=27292THMSV7578U"
"WOLFSPEED INC.","4600 SILICON DR","DURHAM","DURHAM","NC","27703","35.899298","-78.840802","159","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27703CRRSR4600S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27703CRRSR4600S","https://enviro.epa.gov/enviro/rsei.html?facid=27703CRRSR4600S"
"WOLFSPEED INC. (RTP)","3026 CORNWALLIS RD","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.9192","-78.8728","61","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709GMCRL3026C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709GMCRL3026C","https://enviro.epa.gov/enviro/rsei.html?facid=27709GMCRL3026C"
"WRENN BROTHERS INC.","902 S CHATHAM AVE","SILER CITY","CHATHAM","NC","27344","35.71326","-79.45724","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27344WRNNB902SC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27344WRNNB902SC","https://enviro.epa.gov/enviro/rsei.html?facid=27344WRNNB902SC"
"WYETH-LEDERLE VACCINES","4300 OAK PARK","SANFORD","LEE","NC","27330","35.53918","-79.17456","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330LRLPR4300O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330LRLPR4300O","https://enviro.epa.gov/enviro/rsei.html?facid=27330LRLPR4300O"
