"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"MOUNTAIN PRINTING CO INC","CUSHMAN & ATLANTIC AVE BOX 608","BERLIN","CAMDEN","NJ","08009","39.79173","-74.920818","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08009MNTNPCUSHM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08009MNTNPCUSHM","https://enviro.epa.gov/enviro/rsei.html?facid=08009MNTNPCUSHM"
"MPN INC DBA ACTIVE RADIATOR","2254 E VENANGO ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.99461","-75.09806","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134MPNNC2254E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134MPNNC2254E","https://enviro.epa.gov/enviro/rsei.html?facid=19134MPNNC2254E"
"MPN INC DBA ACTIVE RADIATOR","3675 AMBER ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.998166","-75.098529","60","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134MPNNC3675A","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134MPNNC3675A","https://enviro.epa.gov/enviro/rsei.html?facid=19134MPNNC3675A"
"MRS SMITH'S FROZEN FOODS CO","322 EGG HARBOR RD","BLUE ANCHOR","CAMDEN","NJ","080379439","39.6807","-74.882952","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08037MRSSM322EG","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08037MRSSM322EG","https://enviro.epa.gov/enviro/rsei.html?facid=08037MRSSM322EG"
"MYCONE DENTAL SUPPLY CO INC","480 S DEMOCRAT RD","GIBBSTOWN","GLOUCESTER","NJ","08027","39.807654","-75.270875","78","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08027MDGNS480DE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08027MDGNS480DE","https://enviro.epa.gov/enviro/rsei.html?facid=08027MDGNS480DE"
"MYCONE DENTAL SUPPLY CO. INC. CHERRY HILL NJ","616 HOLLYWOOD AVE","CHERRY HILL","CAMDEN","NJ","08002","39.935667","-75.039722","77","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08002MYCND616HO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08002MYCND616HO","https://enviro.epa.gov/enviro/rsei.html?facid=08002MYCND616HO"
"MYPODIAMOND INC","200 N REPAUNO AVE","GIBBSTOWN","GLOUCESTER","NJ","080271096","39.832285","-75.292989","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08027MYPDM200NR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08027MYPDM200NR","https://enviro.epa.gov/enviro/rsei.html?facid=08027MYPDM200NR"
"NABISCO FOODS CO","8030 NATL HWY","PENNSAUKEN","CAMDEN","NJ","081101414","39.97834","-75.03903","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110NBSCF8030N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110NBSCF8030N","https://enviro.epa.gov/enviro/rsei.html?facid=08110NBSCF8030N"
"NAMICO INC","4601 FLAT ROCK RD","PHILADELPHIA","PHILADELPHIA","PA","19127","40.02865","-75.23166","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19127NTNLM4601F","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19127NTNLM4601F","https://enviro.epa.gov/enviro/rsei.html?facid=19127NTNLM4601F"
"NATIONAL CASEIN OF NEW JERSEY","401 MARTHAS LN","RIVERTON","BURLINGTON","NJ","08077","40.013717","-75.009228","56","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08077NTNLCBROAD","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08077NTNLCBROAD","https://enviro.epa.gov/enviro/rsei.html?facid=08077NTNLCBROAD"
"NATIONAL CHEMICAL LABORATORIES INC","401 N 10TH ST","PHILADELPHIA","PHILADELPHIA","PA","19123","39.95914","-75.15507","110","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19123NTNLC401NO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19123NTNLC401NO","https://enviro.epa.gov/enviro/rsei.html?facid=19123NTNLC401NO"
"NATIONAL FOAM INC","350 E UNION ST","WEST CHESTER","CHESTER","PA","19382","39.95939","-75.59717","95","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19380CHBBN350EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19380CHBBN350EA","https://enviro.epa.gov/enviro/rsei.html?facid=19380CHBBN350EA"
"NATIONAL MEDICAL CARE INC","1816 UNDERWOOD BLVD","DELRAN","BURLINGTON","NJ","08075","40.01876","-74.96126","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08075NTNLM1816U","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08075NTNLM1816U","https://enviro.epa.gov/enviro/rsei.html?facid=08075NTNLM1816U"
"NATIONAL PUBLISHING CO","24TH & LOCUST ST","PHILADELPHIA","PHILADELPHIA","PA","191038386","39.95011","-75.17975","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19103NTNLP24THL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19103NTNLP24THL","https://enviro.epa.gov/enviro/rsei.html?facid=19103NTNLP24THL"
"NATIONAL REFRIGERANTS INC.","661 KENYON AVE","ROSENHAYN","CUMBERLAND","NJ","08352","39.481713","-75.122464","125","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08352NTLRF661KE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08352NTLRF661KE","https://enviro.epa.gov/enviro/rsei.html?facid=08352NTLRF661KE"
"NATIONAL REFRIGERATION & A/C PRODUCTS","539 DUNKSFERRY RD","BENSALEM","BUCKS","PA","19020","40.08042","-74.92569","115","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19020NTNLR539DU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19020NTNLR539DU","https://enviro.epa.gov/enviro/rsei.html?facid=19020NTNLR539DU"
"NEKOOSA PACKAGING","2707 STATE RD","BRISTOL","BUCKS","PA","19007","40.092655","-74.88534","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19007NKSPC2707S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19007NKSPC2707S","https://enviro.epa.gov/enviro/rsei.html?facid=19007NKSPC2707S"
"NEW JERSEY WOOD TREATING CORP","DULTY'S LN AT RT 130","BURLINGTON","BURLINGTON","NJ","080161366","40.094664","-74.81866","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08016WDTRTDOLTY","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08016WDTRTDOLTY","https://enviro.epa.gov/enviro/rsei.html?facid=08016WDTRTDOLTY"
"NEWMAN & CO","6101 TACONY ST","PHILADELPHIA","PHILADELPHIA","PA","19135","40.01463","-75.05434","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19135NWMNN6101T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19135NWMNN6101T","https://enviro.epa.gov/enviro/rsei.html?facid=19135NWMNN6101T"
"NGC INDUSTRIES INC","175 DEROUSSE AVE","PENNSAUKEN","CAMDEN","NJ","08110","39.980532","-75.065292","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110GRGPC175DE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110GRGPC175DE","https://enviro.epa.gov/enviro/rsei.html?facid=08110GRGPC175DE"
"NIPRO PHARMAPACKAGING AMERICAS CORP.","1633 WHEATON AVE","MILLVILLE","CUMBERLAND","NJ","08332","39.412481","-75.03134","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08332LCNPC1633W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08332LCNPC1633W","https://enviro.epa.gov/enviro/rsei.html?facid=08332LCNPC1633W"
"NITTO INC.","1990 RUTGERS UNIVERSITY BLVD","LAKEWOOD","OCEAN","NJ","08701","40.070784","-74.163312","112","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701PRMCL1990R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701PRMCL1990R","https://enviro.epa.gov/enviro/rsei.html?facid=08701PRMCL1990R"
"NORAMCO","500 SWEDES LANDING RD","WILMINGTON","NEW CASTLE","DE","19801","39.73773","-75.53979","206","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19801NRMCF500OL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19801NRMCF500OL","https://enviro.epa.gov/enviro/rsei.html?facid=19801NRMCF500OL"
"NOVA CHEMICALS INC","3801 W CHESTER PIKE","NEWTOWN SQUARE","DELAWARE","PA","19073","39.988022","-75.414986","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19073NVCHM3801W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19073NVCHM3801W","https://enviro.epa.gov/enviro/rsei.html?facid=19073NVCHM3801W"
"NOVELIS ALR ROLLED PRODUCTS INC.","838 N DELSEA DR","CLAYTON","GLOUCESTER","NJ","08312","39.666012","-75.093922","96","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08312PCKCK838ND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08312PCKCK838ND","https://enviro.epa.gov/enviro/rsei.html?facid=08312PCKCK838ND"
"NRG ENERGY CENTER-DOVER","1280 W N ST","DOVER","KENT","DE","199047756","39.14927","-75.54723","62","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19904FRSTS1280W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19904FRSTS1280W","https://enviro.epa.gov/enviro/rsei.html?facid=19904FRSTS1280W"
"NUPRO INDUSTRIES CORP","2925 E ONTARIO ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.9833","-75.0948","35","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134NPRND2925W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134NPRND2925W","https://enviro.epa.gov/enviro/rsei.html?facid=19134NPRND2925W"
"NVF CO","400 W MULBERRY ST","KENNETT SQUARE","CHESTER","PA","19348","39.845032","-75.711708","147","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19348NVFCMLAFAY","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19348NVFCMLAFAY","https://enviro.epa.gov/enviro/rsei.html?facid=19348NVFCMLAFAY"
"NVF CO YORKLYN COMPLEX","1166 YORKLYN RD","YORKLYN","NEW CASTLE","DE","19736","39.807117","-75.675876","36","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19736NVFCM1166Y","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19736NVFCM1166Y","https://enviro.epa.gov/enviro/rsei.html?facid=19736NVFCM1166Y"
"O F ZURN CO","2736 N BROAD ST","PHILADELPHIA","PHILADELPHIA","PA","19132","39.9951","-75.15431","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19132FZRNC3736N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19132FZRNC3736N","https://enviro.epa.gov/enviro/rsei.html?facid=19132FZRNC3736N"
"O'NEILL INDUSTRIES INC","5101 COMLY ST","PHILADELPHIA","PHILADELPHIA","PA","19135","40.014534","-75.056562","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19135NLLND5101C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19135NLLND5101C","https://enviro.epa.gov/enviro/rsei.html?facid=19135NLLND5101C"
"OCCIDENTAL CHEMICAL CORP","1657 RIVER RD","NEW CASTLE","NEW CASTLE","DE","197205194","39.601247","-75.610147","88","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19706CCDNTRIVER","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19706CCDNTRIVER","https://enviro.epa.gov/enviro/rsei.html?facid=19706CCDNTRIVER"
"OCEAN YACHTS INC FACILITY II","901 DUERER ST","EGG HARBOR CITY","ATLANTIC","NJ","08215","39.51632","-74.6055","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08215CNYCHPOBOX","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08215CNYCHPOBOX","https://enviro.epa.gov/enviro/rsei.html?facid=08215CNYCHPOBOX"
"OLDCASTLE PRECAST INC","1900 PENNSYLVANIA AVE","CROYDON","BUCKS","PA","19021","40.094178","-74.896546","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19021CYGCN19PEN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19021CYGCN19PEN","https://enviro.epa.gov/enviro/rsei.html?facid=19021CYGCN19PEN"
"OLDCASTLE PRECAST INC","1920 12TH ST","NEWTONVILLE","ATLANTIC","NJ","08094","39.588211","-74.858672","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08037KRRCN19212","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08037KRRCN19212","https://enviro.epa.gov/enviro/rsei.html?facid=08037KRRCN19212"
"ONDEO NALCO CO","1927 NOLTE DR","PAULSBORO","GLOUCESTER","NJ","08066","39.81874","-75.20501","57","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066NLCCH1927N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066NLCCH1927N","https://enviro.epa.gov/enviro/rsei.html?facid=08066NLCCH1927N"
"ORGO-THERMIT INC","3500 COLONIAL DR","MANCHESTER TOWNSHIP","OCEAN","NJ","08759","40.021349","-74.299177","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08759RGTHR35CLN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08759RGTHR35CLN","https://enviro.epa.gov/enviro/rsei.html?facid=08759RGTHR35CLN"
"OSCAR MAYER FOODS CORP","3333 SOUTH FRONT ST","PHILADELPHIA","PHILADELPHIA","PA","19148","39.90584","-75.15152","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19148SCRMY3333S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19148SCRMY3333S","https://enviro.epa.gov/enviro/rsei.html?facid=19148SCRMY3333S"
"OWEN STEEL CO","813 S MARKET ST","WILMINGTON","NEW CASTLE","DE","19801","39.72529","-75.55618","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1980WWNSTL813SM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1980WWNSTL813SM","https://enviro.epa.gov/enviro/rsei.html?facid=1980WWNSTL813SM"
"OWENS CORNING FIBERGLASS","DAVIS & SHREEVE RDS","BARRINGTON","CAMDEN","NJ","08007","39.864827","-75.042477","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08007WNSCRDAVIS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08007WNSCRDAVIS","https://enviro.epa.gov/enviro/rsei.html?facid=08007WNSCRDAVIS"
"OXY VINYLS LP","RT 130 & PORCUPINE RD","PEDRICKTOWN","SALEM","NJ","08067","39.763811","-75.423714","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08067XYVNYRTE13","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08067XYVNYRTE13","https://enviro.epa.gov/enviro/rsei.html?facid=08067XYVNYRTE13"
"PANDROL","501 SHARPTOWN RD","SWEDESBORO","GLOUCESTER","NJ","08085","39.76947","-75.36738","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0808WPNDRL51SHA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0808WPNDRL51SHA","https://enviro.epa.gov/enviro/rsei.html?facid=0808WPNDRL51SHA"
"PAPERWORKS INDUSTRIES INC","5000 FLAT ROCK RD","PHILADELPHIA","PHILADELPHIA","PA","19127","40.03363","-75.2368","66","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19127CNTNR5000F","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19127CNTNR5000F","https://enviro.epa.gov/enviro/rsei.html?facid=19127CNTNR5000F"
"PARACHEM SOUTHERN INC","ONTARIO & RORER STS","PHILADELPHIA","PHILADELPHIA","PA","19134","40.00047","-75.11964","57","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134PRCHMONTAR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134PRCHMONTAR","https://enviro.epa.gov/enviro/rsei.html?facid=19134PRCHMONTAR"
"PATTON","390 NEW ALBANY RD","MOORESTOWN","BURLINGTON","NJ","08057","39.96933","-74.96763","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08057PTTNX390NE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08057PTTNX390NE","https://enviro.epa.gov/enviro/rsei.html?facid=08057PTTNX390NE"
"PAULSBORO PACKAGING INC.","301 MANTUA AVE","PAULSBORO","GLOUCESTER","NJ","08066","39.843486","-75.232812","89","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066PLSBRUNIVE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066PLSBRUNIVE","https://enviro.epa.gov/enviro/rsei.html?facid=08066PLSBRUNIVE"
"PAULSBORO REFINED PRODUCTS TERMINAL","N DELAWARE ST","PAULSBORO","GLOUCESTER","NJ","08066","39.842976","-75.248492","62","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066MBLLPNDELA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066MBLLPNDELA","https://enviro.epa.gov/enviro/rsei.html?facid=08066MBLLPNDELA"
"PAULSBORO REFINING CO LLC","800 BILLINGSPORT RD","PAULSBORO","GLOUCESTER","NJ","08066","39.8401","-75.2574","947","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066MBLLCBILLI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066MBLLCBILLI","https://enviro.epa.gov/enviro/rsei.html?facid=08066MBLLCBILLI"
"PEDRICKTOWN COGENERATION CO LP","143 HWY 130","PEDRICKTOWN","SALEM","NJ","08067","39.766944","-75.421361","26","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08067PDRCK143US","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08067PDRCK143US","https://enviro.epa.gov/enviro/rsei.html?facid=08067PDRCK143US"
"PENCELL PLASTICS CORP","PLUMSTED INDUSTRIAL PARK RT 537","PLUMSTED","OCEAN","NJ","08533","40.08176","-74.49165","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08533PNCLLPLUMS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08533PNCLLPLUMS","https://enviro.epa.gov/enviro/rsei.html?facid=08533PNCLLPLUMS"
"PENFLEX","271  LANCASTER AVE","FRAZER","CHESTER","PA","19355","40.042824","-75.529721","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355PNFLX271LA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355PNFLX271LA","https://enviro.epa.gov/enviro/rsei.html?facid=19355PNFLX271LA"
"PENN EMBLEM CO","10909 DUTTON RD","PHILADELPHIA","PHILADELPHIA","PA","19154","40.0895","-74.98933","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19154PNNMB10909","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19154PNNMB10909","https://enviro.epa.gov/enviro/rsei.html?facid=19154PNNMB10909"
"PENN FISHING TACKLE MANUFACTURING CO","3028 W HUNTING PARK AVE","PHILADELPHIA","PHILADELPHIA","PA","19132","40.00478","-75.1791","41","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19132PNNFS3028W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19132PNNFS3028W","https://enviro.epa.gov/enviro/rsei.html?facid=19132PNNFS3028W"
"PENN PANEL & BOX CO","WILLOWS AVE","COLLINGDALE","DELAWARE","PA","19023","39.90731","-75.28277","31","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19023PNNPNWILLO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19023PNNPNWILLO","https://enviro.epa.gov/enviro/rsei.html?facid=19023PNNPNWILLO"
"PENNSYLVANIA MACHINE WORKS LLC","201 BETHEL AVE","ASTON","DELAWARE","PA","19014","39.84379","-75.40883","65","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013PNNSY100BE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013PNNSY100BE","https://enviro.epa.gov/enviro/rsei.html?facid=19013PNNSY100BE"
"PENNSYLVANIA SHIPBUILDING CO","FOOT OF MORTON AVE","CHESTER","DELAWARE","PA","19013","39.847222","-75.372778","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013PNNSYFOOTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013PNNSYFOOTO","https://enviro.epa.gov/enviro/rsei.html?facid=19013PNNSYFOOTO"
"PEPPERIDGE FARM","421 BOOT RD","DOWNINGTOWN","CHESTER","PA","19335","40.00261","-75.688797","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1933WPPPRD421BT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1933WPPPRD421BT","https://enviro.epa.gov/enviro/rsei.html?facid=1933WPPPRD421BT"
"PEPSI BOTTLING GROUP","11701 ROOSEVELT BLVD","PHILADELPHIA","PHILADELPHIA","PA","19154","40.10395","-75.00227","27","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19154PPSCLROSSE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19154PPSCLROSSE","https://enviro.epa.gov/enviro/rsei.html?facid=19154PPSCLROSSE"
"PEPSI-COLA & NATIONAL BRAND BEVERAGES LTD","8191 US 130","PENNSAUKEN","CAMDEN","NJ","08110","39.976956","-75.033202","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110PPSCL8191R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110PPSCL8191R","https://enviro.epa.gov/enviro/rsei.html?facid=08110PPSCL8191R"
"PEPSI-COLA BOTTLING CO OF WILMINGTON (DE)","3501 GOVERNOR PRINTZ BLVD","WILMINGTON","NEW CASTLE","DE","198022804","39.75349","-75.52167","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19802PPSCL3501G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19802PPSCL3501G","https://enviro.epa.gov/enviro/rsei.html?facid=19802PPSCL3501G"
"PERMAFORM EAST CO INC","1351 W NORTH ST","DOVER","KENT","DE","199030308","39.15099","-75.55321","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19903PRMFRPOBOX","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19903PRMFRPOBOX","https://enviro.epa.gov/enviro/rsei.html?facid=19903PRMFRPOBOX"
"PHILADELPHIA COCA-COLA BOTTLING CO","725 E ERIE AVE","PHILADELPHIA","PHILADELPHIA","PA","191341394","40.00614","-75.11492","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134PHLDL725EE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134PHLDL725EE","https://enviro.epa.gov/enviro/rsei.html?facid=19134PHLDL725EE"
"PHILADELPHIA ENERGY SOLUTIONS REFINING PHILADELPHIA REFINERY","3144 PASSYUNK AVE","PHILADELPHIA","PHILADELPHIA","PA","19145","39.9147","-75.2005","961","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19145TLNTC3144P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19145TLNTC3144P","https://enviro.epa.gov/enviro/rsei.html?facid=19145TLNTC3144P"
